기준일,기준가격,등락가,등락비율,,
2015-12-30,104.00 ,3.00 ,2.97 ,,
2015-12-31,104.00 ,0.00 ,0.00 ,,
2016-01-04,104.00 ,0.00 ,0.00 ,,
2016-01-05,104.00 ,0.00 ,0.00 ,,
2016-01-06,104.00 ,0.00 ,0.00 ,,
2016-01-07,104.00 ,0.00 ,0.00 ,,
2016-01-08,104.00 ,0.00 ,0.00 ,,
2016-01-11,104.00 ,0.00 ,0.00 ,,
2016-01-12,104.00 ,0.00 ,0.00 ,,
2016-01-13,104.00 ,0.00 ,0.00 ,,
2016-01-14,104.00 ,0.00 ,0.00 ,,
2016-01-15,104.00 ,0.00 ,0.00 ,,
2016-01-18,104.00 ,0.00 ,0.00 ,,
2016-01-19,104.00 ,0.00 ,0.00 ,,
2016-01-20,114.00 ,10.00 ,9.62 ,,
2016-01-21,124.00 ,10.00 ,8.77 ,,
2016-01-22,126.00 ,2.00 ,1.61 ,,
2016-01-25,126.00 ,0.00 ,0.00 ,,
2016-01-26,126.00 ,0.00 ,0.00 ,,
2016-01-27,126.00 ,0.00 ,0.00 ,,
2016-01-28,126.00 ,0.00 ,0.00 ,,
2016-01-29,126.00 ,0.00 ,0.00 ,,
2016-02-01,126.00 ,0.00 ,0.00 ,,
2016-02-02,126.00 ,0.00 ,0.00 ,,
2016-02-03,126.00 ,0.00 ,0.00 ,,
2016-02-04,126.00 ,0.00 ,0.00 ,,
2016-02-05,126.00 ,0.00 ,0.00 ,,
2016-02-12,126.00 ,0.00 ,0.00 ,,
2016-02-15,126.00 ,0.00 ,0.00 ,,
2016-02-16,126.00 ,0.00 ,0.00 ,,
2016-02-17,126.00 ,0.00 ,0.00 ,,
2016-02-18,131.00 ,5.00 ,3.97 ,,
2016-02-19,134.00 ,3.00 ,2.29 ,,
2016-02-22,134.00 ,0.00 ,0.00 ,,
2016-02-23,137.00 ,3.00 ,2.24 ,,
2016-02-24,140.00 ,3.00 ,2.19 ,,
2016-02-25,140.00 ,0.00 ,0.00 ,,
2016-02-26,140.00 ,0.00 ,0.00 ,,
2016-02-29,140.00 ,0.00 ,0.00 ,,
2016-03-01,141.00 ,1.00 ,0.71 ,,
2016-03-02,141.00 ,0.00 ,0.00 ,,
2016-03-03,141.00 ,0.00 ,0.00 ,,
2016-03-04,141.00 ,0.00 ,0.00 ,,
2016-03-07,143.00 ,2.00 ,1.42 ,,
2016-03-08,143.00 ,0.00 ,0.00 ,,
2016-03-09,143.00 ,0.00 ,0.00 ,,
2016-03-10,143.00 ,0.00 ,0.00 ,,
2016-03-11,143.00 ,0.00 ,0.00 ,,
2016-03-14,143.00 ,0.00 ,0.00 ,,
2016-03-15,143.00 ,0.00 ,0.00 ,,
2016-03-16,143.00 ,0.00 ,0.00 ,,
2016-03-17,143.00 ,0.00 ,0.00 ,,
2016-03-18,143.00 ,0.00 ,0.00 ,,
2016-03-21,143.00 ,0.00 ,0.00 ,,
2016-03-22,143.00 ,0.00 ,0.00 ,,
2016-03-23,143.00 ,0.00 ,0.00 ,,
2016-03-24,143.00 ,0.00 ,0.00 ,,
2016-03-25,143.00 ,0.00 ,0.00 ,,
2016-03-28,143.00 ,0.00 ,0.00 ,,
2016-03-29,143.00 ,0.00 ,0.00 ,,
2016-03-30,143.00 ,0.00 ,0.00 ,,
2016-03-31,143.00 ,0.00 ,0.00 ,,
2016-04-01,143.00 ,0.00 ,0.00 ,,
2016-04-04,143.00 ,0.00 ,0.00 ,,
2016-04-05,143.00 ,0.00 ,0.00 ,,
2016-04-06,143.00 ,0.00 ,0.00 ,,
2016-04-07,143.00 ,0.00 ,0.00 ,,
2016-04-08,143.00 ,0.00 ,0.00 ,,
2016-04-11,143.00 ,0.00 ,0.00 ,,
2016-04-12,143.00 ,0.00 ,0.00 ,,
2016-04-13,143.00 ,0.00 ,0.00 ,,
2016-04-14,143.00 ,0.00 ,0.00 ,,
2016-04-15,143.00 ,0.00 ,0.00 ,,
2016-04-18,139.00 ,-4.00 ,-2.80 ,,
2016-04-19,139.00 ,0.00 ,0.00 ,,
2016-04-20,139.00 ,0.00 ,0.00 ,,
2016-04-21,139.00 ,0.00 ,0.00 ,,
2016-04-22,139.00 ,0.00 ,0.00 ,,
2016-04-25,139.00 ,0.00 ,0.00 ,,
2016-04-26,139.00 ,0.00 ,0.00 ,,
2016-04-27,139.00 ,0.00 ,0.00 ,,
2016-04-28,139.00 ,0.00 ,0.00 ,,
2016-04-29,139.00 ,0.00 ,0.00 ,,
2016-05-02,139.00 ,0.00 ,0.00 ,,
2016-05-03,139.00 ,0.00 ,0.00 ,,
2016-05-05,139.00 ,0.00 ,0.00 ,,
2016-05-06,139.00 ,0.00 ,0.00 ,,
2016-05-09,139.00 ,0.00 ,0.00 ,,
2016-05-10,139.00 ,0.00 ,0.00 ,,
2016-05-11,139.00 ,0.00 ,0.00 ,,
2016-05-12,142.00 ,3.00 ,2.16 ,,
2016-05-13,142.00 ,0.00 ,0.00 ,,
2016-05-16,142.00 ,0.00 ,0.00 ,,
2016-05-17,142.00 ,0.00 ,0.00 ,,
2016-05-18,134.00 ,-8.00 ,-5.63 ,,
2016-05-19,134.00 ,0.00 ,0.00 ,,
2016-05-20,134.00 ,0.00 ,0.00 ,,
2016-05-24,134.00 ,0.00 ,0.00 ,,
2016-05-25,134.00 ,0.00 ,0.00 ,,
2016-05-26,134.00 ,0.00 ,0.00 ,,
2016-05-27,134.00 ,0.00 ,0.00 ,,
2016-05-30,134.00 ,0.00 ,0.00 ,,
2016-05-31,134.00 ,0.00 ,0.00 ,,
2016-06-01,134.00 ,0.00 ,0.00 ,,
2016-06-02,134.00 ,0.00 ,0.00 ,,
2016-06-03,134.00 ,0.00 ,0.00 ,,
2016-06-06,134.00 ,0.00 ,0.00 ,,
2016-06-07,134.00 ,0.00 ,0.00 ,,
2016-06-08,134.00 ,0.00 ,0.00 ,,
2016-06-12,134.00 ,0.00 ,0.00 ,,
2016-06-13,134.00 ,0.00 ,0.00 ,,
2016-06-14,134.00 ,0.00 ,0.00 ,,
2016-06-15,134.00 ,0.00 ,0.00 ,,
2016-06-16,134.00 ,0.00 ,0.00 ,,
2016-06-17,134.00 ,0.00 ,0.00 ,,
2016-06-20,134.00 ,0.00 ,0.00 ,,
2016-06-21,134.00 ,0.00 ,0.00 ,,
2016-06-22,129.00 ,-5.00 ,-3.73 ,,
2016-06-23,129.00 ,0.00 ,0.00 ,,
2016-06-24,129.00 ,0.00 ,0.00 ,,
2016-06-27,129.00 ,0.00 ,0.00 ,,
2016-06-28,129.00 ,0.00 ,0.00 ,,
2016-06-29,129.00 ,0.00 ,0.00 ,,
2016-06-30,129.00 ,0.00 ,0.00 ,,
2016-07-01,129.00 ,0.00 ,0.00 ,,
2016-07-04,129.00 ,0.00 ,0.00 ,,
2016-07-05,129.00 ,0.00 ,0.00 ,,
2016-07-06,129.00 ,0.00 ,0.00 ,,
2016-07-07,129.00 ,0.00 ,0.00 ,,
2016-07-08,129.00 ,0.00 ,0.00 ,,
2016-07-11,129.00 ,0.00 ,0.00 ,,
2016-07-12,129.00 ,0.00 ,0.00 ,,
2016-07-13,129.00 ,0.00 ,0.00 ,,
2016-07-14,129.00 ,0.00 ,0.00 ,,
2016-07-15,129.00 ,0.00 ,0.00 ,,
2016-07-18,129.00 ,0.00 ,0.00 ,,
2016-07-19,129.00 ,0.00 ,0.00 ,,
2016-07-20,129.00 ,0.00 ,0.00 ,,
2016-07-21,129.00 ,0.00 ,0.00 ,,
2016-07-22,129.00 ,0.00 ,0.00 ,,
2016-07-25,129.00 ,0.00 ,0.00 ,,
2016-07-26,129.00 ,0.00 ,0.00 ,,
2016-07-27,129.00 ,0.00 ,0.00 ,,
2016-07-28,129.00 ,0.00 ,0.00 ,,
2016-07-29,129.00 ,0.00 ,0.00 ,,
2016-08-01,129.00 ,0.00 ,0.00 ,,
2016-08-02,129.00 ,0.00 ,0.00 ,,
2016-08-03,126.00 ,-3.00 ,-2.33 ,,
2016-08-04,126.00 ,0.00 ,0.00 ,,
2016-08-05,126.00 ,0.00 ,0.00 ,,
2016-08-08,124.00 ,-2.00 ,-1.59 ,,
2016-08-09,124.00 ,0.00 ,0.00 ,,
2016-08-10,124.00 ,0.00 ,0.00 ,,
2016-08-11,124.00 ,0.00 ,0.00 ,,
2016-08-12,124.00 ,0.00 ,0.00 ,,
2016-08-15,124.00 ,0.00 ,0.00 ,,
2016-08-16,122.00 ,-2.00 ,-1.61 ,,
2016-08-17,122.00 ,0.00 ,0.00 ,,
2016-08-18,119.00 ,-3.00 ,-2.46 ,,
2016-08-19,119.00 ,0.00 ,0.00 ,,
2016-08-22,117.00 ,-2.00 ,-1.68 ,,
2016-08-23,117.00 ,0.00 ,0.00 ,,
2016-08-24,117.00 ,0.00 ,0.00 ,,
2016-08-25,116.00 ,-1.00 ,-0.85 ,,
2016-08-26,116.00 ,0.00 ,0.00 ,,
2016-08-29,116.00 ,0.00 ,0.00 ,,
2016-08-30,116.00 ,0.00 ,0.00 ,,
2016-08-31,116.00 ,0.00 ,0.00 ,,
2016-09-01,116.00 ,0.00 ,0.00 ,,
2016-09-02,116.00 ,0.00 ,0.00 ,,
2016-09-05,116.00 ,0.00 ,0.00 ,,
2016-09-06,116.00 ,0.00 ,0.00 ,,
2016-09-07,116.00 ,0.00 ,0.00 ,,
2016-09-08,116.00 ,0.00 ,0.00 ,,
2016-09-09,116.00 ,0.00 ,0.00 ,,
2016-09-12,116.00 ,0.00 ,0.00 ,,
2016-09-13,116.00 ,0.00 ,0.00 ,,
2016-09-14,116.00 ,0.00 ,0.00 ,,
2016-09-15,116.00 ,0.00 ,0.00 ,,
2016-09-16,116.00 ,0.00 ,0.00 ,,
2016-09-19,116.00 ,0.00 ,0.00 ,,
2016-09-20,116.00 ,0.00 ,0.00 ,,
2016-09-21,116.00 ,0.00 ,0.00 ,,
2016-09-22,116.00 ,0.00 ,0.00 ,,
2016-09-23,116.00 ,0.00 ,0.00 ,,
2016-09-26,116.00 ,0.00 ,0.00 ,,
2016-09-27,116.00 ,0.00 ,0.00 ,,
2016-09-28,116.00 ,0.00 ,0.00 ,,
2016-09-29,114.00 ,-2.00 ,-1.72 ,,
2016-09-30,114.00 ,0.00 ,0.00 ,,
2016-10-08,114.00 ,0.00 ,0.00 ,,
2016-10-09,112.00 ,-2.00 ,-1.75 ,,
2016-10-10,112.00 ,0.00 ,0.00 ,,
2016-10-11,112.00 ,0.00 ,0.00 ,,
2016-10-12,112.00 ,0.00 ,0.00 ,,
2016-10-13,112.00 ,0.00 ,0.00 ,,
2016-10-14,112.00 ,0.00 ,0.00 ,,
2016-10-17,112.00 ,0.00 ,0.00 ,,
2016-10-18,112.00 ,0.00 ,0.00 ,,
2016-10-19,112.00 ,0.00 ,0.00 ,,
2016-10-20,112.00 ,0.00 ,0.00 ,,
2016-10-21,112.00 ,0.00 ,0.00 ,,
2016-10-24,112.00 ,0.00 ,0.00 ,,
2016-10-25,112.00 ,0.00 ,0.00 ,,
2016-10-26,112.00 ,0.00 ,0.00 ,,
2016-10-27,112.00 ,0.00 ,0.00 ,,
2016-10-28,112.00 ,0.00 ,0.00 ,,
2016-10-31,112.00 ,0.00 ,0.00 ,,
2016-11-01,112.00 ,0.00 ,0.00 ,,
2016-11-02,112.00 ,0.00 ,0.00 ,,
2016-11-03,112.00 ,0.00 ,0.00 ,,
2016-11-04,112.00 ,0.00 ,0.00 ,,
2016-11-07,112.00 ,0.00 ,0.00 ,,
2016-11-08,112.00 ,0.00 ,0.00 ,,
2016-11-09,115.00 ,3.00 ,2.68 ,,
2016-11-10,115.00 ,0.00 ,0.00 ,,
2016-11-11,115.00 ,0.00 ,0.00 ,,
2016-11-14,115.00 ,0.00 ,0.00 ,,
2016-11-15,115.00 ,0.00 ,0.00 ,,
2016-11-16,115.00 ,0.00 ,0.00 ,,
2016-11-17,115.00 ,0.00 ,0.00 ,,
2016-11-18,115.00 ,0.00 ,0.00 ,,
2016-11-21,115.00 ,0.00 ,0.00 ,,
2016-11-22,115.00 ,0.00 ,0.00 ,,
2016-11-23,115.00 ,0.00 ,0.00 ,,
2016-11-24,115.00 ,0.00 ,0.00 ,,
2016-11-25,115.00 ,0.00 ,0.00 ,,
2016-11-28,113.00 ,-2.00 ,-1.74 ,,
2016-11-29,113.00 ,0.00 ,0.00 ,,
2016-11-30,113.00 ,0.00 ,0.00 ,,
2016-12-01,113.00 ,0.00 ,0.00 ,,
2016-12-02,113.00 ,0.00 ,0.00 ,,
2016-12-05,113.00 ,0.00 ,0.00 ,,
2016-12-06,113.00 ,0.00 ,0.00 ,,
2016-12-07,113.00 ,0.00 ,0.00 ,,
2016-12-08,113.00 ,0.00 ,0.00 ,,
2016-12-09,113.00 ,0.00 ,0.00 ,,
2016-12-12,113.00 ,0.00 ,0.00 ,,
2016-12-13,113.00 ,0.00 ,0.00 ,,
2016-12-14,113.00 ,0.00 ,0.00 ,,
2016-12-15,113.00 ,0.00 ,0.00 ,,
2016-12-16,113.00 ,0.00 ,0.00 ,,
2016-12-19,113.00 ,0.00 ,0.00 ,,
2016-12-20,113.00 ,0.00 ,0.00 ,,
2016-12-21,113.00 ,0.00 ,0.00 ,,
2016-12-22,113.00 ,0.00 ,0.00 ,,
2016-12-23,113.00 ,0.00 ,0.00 ,,
2016-12-26,113.00 ,0.00 ,0.00 ,,
2016-12-27,113.00 ,0.00 ,0.00 ,,
2016-12-28,113.00 ,0.00 ,0.00 ,,
2016-12-29,113.00 ,0.00 ,0.00 ,,
2016-12-30,113.00 ,0.00 ,0.00 ,,
2017-01-03,113.00 ,0.00 ,0.00 ,,
2017-01-04,113.00 ,0.00 ,0.00 ,,
2017-01-05,113.00 ,0.00 ,0.00 ,,
2017-01-06,113.00 ,0.00 ,0.00 ,,
2017-01-09,113.00 ,0.00 ,0.00 ,,
2017-01-10,113.00 ,0.00 ,0.00 ,,
2017-01-11,113.00 ,0.00 ,0.00 ,,
2017-01-12,113.00 ,0.00 ,0.00 ,,
2017-01-13,113.00 ,0.00 ,0.00 ,,
2017-01-16,113.00 ,0.00 ,0.00 ,,
2017-01-17,113.00 ,0.00 ,0.00 ,,
2017-01-18,113.00 ,0.00 ,0.00 ,,
2017-01-19,113.00 ,0.00 ,0.00 ,,
2017-01-20,113.00 ,0.00 ,0.00 ,,
2017-01-22,113.00 ,0.00 ,0.00 ,,
2017-01-23,113.00 ,0.00 ,0.00 ,,
2017-01-24,113.00 ,0.00 ,0.00 ,,
2017-01-25,113.00 ,0.00 ,0.00 ,,
2017-02-06,113.00 ,0.00 ,0.00 ,,
2017-02-07,113.00 ,0.00 ,0.00 ,,
2017-02-08,113.00 ,0.00 ,0.00 ,,
2017-02-09,113.00 ,0.00 ,0.00 ,,
2017-02-10,113.00 ,0.00 ,0.00 ,,
2017-02-13,113.00 ,0.00 ,0.00 ,,
2017-02-14,113.00 ,0.00 ,0.00 ,,
2017-02-15,113.00 ,0.00 ,0.00 ,,
2017-02-16,113.00 ,0.00 ,0.00 ,,
2017-02-17,113.00 ,0.00 ,0.00 ,,
2017-02-20,113.00 ,0.00 ,0.00 ,,
2017-02-21,113.00 ,0.00 ,0.00 ,,
2017-02-22,113.00 ,0.00 ,0.00 ,,
2017-02-23,113.00 ,0.00 ,0.00 ,,
2017-02-24,113.00 ,0.00 ,0.00 ,,
2017-02-27,113.00 ,0.00 ,0.00 ,,
2017-02-28,113.00 ,0.00 ,0.00 ,,
2017-03-01,113.00 ,0.00 ,0.00 ,,
2017-03-02,113.00 ,0.00 ,0.00 ,,
2017-03-03,113.00 ,0.00 ,0.00 ,,
2017-03-06,113.00 ,0.00 ,0.00 ,,
2017-03-07,113.00 ,0.00 ,0.00 ,,
2017-03-08,113.00 ,0.00 ,0.00 ,,
2017-03-09,113.00 ,0.00 ,0.00 ,,
2017-03-10,113.00 ,0.00 ,0.00 ,,
2017-03-13,113.00 ,0.00 ,0.00 ,,
2017-03-14,115.00 ,2.00 ,1.77 ,,
2017-03-15,115.00 ,0.00 ,0.00 ,,
2017-03-16,115.00 ,0.00 ,0.00 ,,
2017-03-17,115.00 ,0.00 ,0.00 ,,
2017-03-20,115.00 ,0.00 ,0.00 ,,
2017-03-21,115.00 ,0.00 ,0.00 ,,
2017-03-22,115.00 ,0.00 ,0.00 ,,
2017-03-23,115.00 ,0.00 ,0.00 ,,
2017-03-24,115.00 ,0.00 ,0.00 ,,
2017-03-27,115.00 ,0.00 ,0.00 ,,
2017-03-28,115.00 ,0.00 ,0.00 ,,
2017-03-29,116.00 ,1.00 ,0.87 ,,
2017-03-30,116.00 ,0.00 ,0.00 ,,
2017-03-31,116.00 ,0.00 ,0.00 ,,
2017-04-01,116.00 ,0.00 ,0.00 ,,
2017-04-05,116.00 ,0.00 ,0.00 ,,
2017-04-06,116.00 ,0.00 ,0.00 ,,
2017-04-07,116.00 ,0.00 ,0.00 ,,
2017-04-10,116.00 ,0.00 ,0.00 ,,
2017-04-11,119.00 ,3.00 ,2.59 ,,
2017-04-12,119.00 ,0.00 ,0.00 ,,
2017-04-13,119.00 ,0.00 ,0.00 ,,
2017-04-14,119.00 ,0.00 ,0.00 ,,
2017-04-17,119.00 ,0.00 ,0.00 ,,
2017-04-18,119.00 ,0.00 ,0.00 ,,
2017-04-19,119.00 ,0.00 ,0.00 ,,
2017-04-20,119.00 ,0.00 ,0.00 ,,
2017-04-21,119.00 ,0.00 ,0.00 ,,
2017-04-24,119.00 ,0.00 ,0.00 ,,
2017-04-25,119.00 ,0.00 ,0.00 ,,
2017-04-26,119.00 ,0.00 ,0.00 ,,
2017-04-27,119.00 ,0.00 ,0.00 ,,
2017-04-28,119.00 ,0.00 ,0.00 ,,
2017-05-02,122.00 ,3.00 ,2.52 ,,
2017-05-03,122.00 ,0.00 ,0.00 ,,
2017-05-04,122.00 ,0.00 ,0.00 ,,
2017-05-05,122.00 ,0.00 ,0.00 ,,
2017-05-08,122.00 ,0.00 ,0.00 ,,
2017-05-09,123.00 ,1.00 ,0.82 ,,
2017-05-10,123.00 ,0.00 ,0.00 ,,
2017-05-11,123.00 ,0.00 ,0.00 ,,
2017-05-12,123.00 ,0.00 ,0.00 ,,
2017-05-15,123.00 ,0.00 ,0.00 ,,
2017-05-16,123.00 ,0.00 ,0.00 ,,
2017-05-17,123.00 ,0.00 ,0.00 ,,
2017-05-18,123.00 ,0.00 ,0.00 ,,
2017-05-19,124.00 ,1.00 ,0.81 ,,
2017-05-22,124.00 ,0.00 ,0.00 ,,
2017-05-23,124.00 ,0.00 ,0.00 ,,
2017-05-24,124.00 ,0.00 ,0.00 ,,
2017-05-25,124.00 ,0.00 ,0.00 ,,
2017-05-26,124.00 ,0.00 ,0.00 ,,
2017-05-27,124.00 ,0.00 ,0.00 ,,
2017-05-31,124.00 ,0.00 ,0.00 ,,
2017-06-01,124.00 ,0.00 ,0.00 ,,
2017-06-02,124.00 ,0.00 ,0.00 ,,
2017-06-05,124.00 ,0.00 ,0.00 ,,
2017-06-06,124.00 ,0.00 ,0.00 ,,
2017-06-07,124.00 ,0.00 ,0.00 ,,
2017-06-08,124.00 ,0.00 ,0.00 ,,
2017-06-09,124.00 ,0.00 ,0.00 ,,
2017-06-12,124.00 ,0.00 ,0.00 ,,
2017-06-13,124.00 ,0.00 ,0.00 ,,
2017-06-14,124.00 ,0.00 ,0.00 ,,
2017-06-15,124.00 ,0.00 ,0.00 ,,
2017-06-16,124.00 ,0.00 ,0.00 ,,
2017-06-19,124.00 ,0.00 ,0.00 ,,
2017-06-20,124.00 ,0.00 ,0.00 ,,
2017-06-21,124.00 ,0.00 ,0.00 ,,
2017-06-22,124.00 ,0.00 ,0.00 ,,
2017-06-23,124.00 ,0.00 ,0.00 ,,
2017-06-26,124.00 ,0.00 ,0.00 ,,
2017-06-27,124.00 ,0.00 ,0.00 ,,
2017-06-28,124.00 ,0.00 ,0.00 ,,
2017-06-29,126.00 ,2.00 ,1.61 ,,
2017-06-30,126.00 ,0.00 ,0.00 ,,
2017-07-03,126.00 ,0.00 ,0.00 ,,
2017-07-04,126.00 ,0.00 ,0.00 ,,
2017-07-05,126.00 ,0.00 ,0.00 ,,
2017-07-06,126.00 ,0.00 ,0.00 ,,
2017-07-07,126.00 ,0.00 ,0.00 ,,
2017-07-10,126.00 ,0.00 ,0.00 ,,
2017-07-11,126.00 ,0.00 ,0.00 ,,
2017-07-12,126.00 ,0.00 ,0.00 ,,
2017-07-13,126.00 ,0.00 ,0.00 ,,
2017-07-14,126.00 ,0.00 ,0.00 ,,
2017-07-17,126.00 ,0.00 ,0.00 ,,
2017-07-18,126.00 ,0.00 ,0.00 ,,
2017-07-19,126.00 ,0.00 ,0.00 ,,
2017-07-20,126.00 ,0.00 ,0.00 ,,
2017-07-21,126.00 ,0.00 ,0.00 ,,
2017-07-24,126.00 ,0.00 ,0.00 ,,
2017-07-25,126.00 ,0.00 ,0.00 ,,
2017-07-26,126.00 ,0.00 ,0.00 ,,
2017-07-27,126.00 ,0.00 ,0.00 ,,
2017-07-28,126.00 ,0.00 ,0.00 ,,
2017-07-31,126.00 ,0.00 ,0.00 ,,
2017-08-01,126.00 ,0.00 ,0.00 ,,
2017-08-02,126.00 ,0.00 ,0.00 ,,
2017-08-03,126.00 ,0.00 ,0.00 ,,
2017-08-04,126.00 ,0.00 ,0.00 ,,
2017-08-07,126.00 ,0.00 ,0.00 ,,
2017-08-08,126.00 ,0.00 ,0.00 ,,
2017-08-09,126.00 ,0.00 ,0.00 ,,
2017-08-10,126.00 ,0.00 ,0.00 ,,
2017-08-11,126.00 ,0.00 ,0.00 ,,
2017-08-14,126.00 ,0.00 ,0.00 ,,
2017-08-15,128.00 ,2.00 ,1.59 ,,
2017-08-16,128.00 ,0.00 ,0.00 ,,
2017-08-17,128.00 ,0.00 ,0.00 ,,
2017-08-18,128.00 ,0.00 ,0.00 ,,
2017-08-21,128.00 ,0.00 ,0.00 ,,
2017-08-22,129.00 ,1.00 ,0.78 ,,
2017-08-23,129.00 ,0.00 ,0.00 ,,
2017-08-24,129.00 ,0.00 ,0.00 ,,
2017-08-25,129.00 ,0.00 ,0.00 ,,
2017-08-28,129.00 ,0.00 ,0.00 ,,
2017-08-29,129.00 ,0.00 ,0.00 ,,
2017-08-30,129.00 ,0.00 ,0.00 ,,
2017-08-31,129.00 ,0.00 ,0.00 ,,
2017-09-01,129.00 ,0.00 ,0.00 ,,
2017-09-04,129.00 ,0.00 ,0.00 ,,
2017-09-05,136.00 ,7.00 ,5.43 ,,
2017-09-06,144.00 ,8.00 ,5.88 ,,
2017-09-07,144.00 ,0.00 ,0.00 ,,
2017-09-08,144.00 ,0.00 ,0.00 ,,
2017-09-11,146.00 ,2.00 ,1.39 ,,
2017-09-12,146.00 ,0.00 ,0.00 ,,
2017-09-13,146.00 ,0.00 ,0.00 ,,
2017-09-14,146.00 ,0.00 ,0.00 ,,
